"src_nl","tgt_sql"
"Get the number of students who failed in any subject (external marks less than 35)","SELECT COUNT(DISTINCT student_id) FROM marks WHERE external_marks < 35;"
"Find students who scored exactly the same in internal and external marks","SELECT * FROM marks WHERE internal_marks = external_marks;"
"Show average total marks for each grade","SELECT grade, AVG(total_marks) AS avg_total FROM marks GROUP BY grade;"
"List subjects where at least one student scored full marks (100) in total","SELECT DISTINCT subject_id FROM marks WHERE total_marks = 100;"
"Get the top scoring student per subject","SELECT subject_id, student_id, MAX(total_marks) AS max_total FROM marks GROUP BY subject_id, student_id;"
"Find how many times each grade was awarded","SELECT grade, COUNT(*) AS count FROM marks GROUP BY grade;"
"List students who wrote exams in more than 5 subjects","SELECT student_id FROM marks GROUP BY student_id HAVING COUNT(subject_id) > 5;"
"Find the subject with the lowest average internal marks","SELECT subject_id FROM marks GROUP BY subject_id ORDER BY AVG(internal_marks) ASC LIMIT 1;"
"Get subject-wise total internal and external marks scored by student ID 108","SELECT subject_id, SUM(internal_marks) AS total_internal, SUM(external_marks) AS total_external FROM marks WHERE student_id = 108 GROUP BY subject_id;"
"Show marks entries where grade is null or missing","SELECT * FROM marks WHERE grade IS NULL OR grade = '';"
"List students who got the same total marks in two or more subjects","SELECT student_id FROM marks GROUP BY student_id, total_marks HAVING COUNT(*) > 1;"
"Get total number of subjects with exams conducted in semester 3","SELECT COUNT(DISTINCT subject_id) FROM marks WHERE semester = 3;"
"Show total and average marks of each student in semester 5","SELECT student_id, SUM(total_marks) AS total, AVG(total_marks) AS average FROM marks WHERE semester = 5 GROUP BY student_id;"
"Find the number of subjects each student has been graded in","SELECT student_id, COUNT(subject_id) AS graded_subjects FROM marks WHERE grade IS NOT NULL GROUP BY student_id;"
"List all exam dates and number of students who appeared on each date","SELECT exam_date, COUNT(DISTINCT student_id) AS student_count FROM marks GROUP BY exam_date;"
"Get marks details for students in 'Mechanical Engineering' department","SELECT m.* FROM marks m JOIN student s ON m.student_id = s.student_id JOIN department d ON s.department_id = d.department_id WHERE d.department_name = 'Mechanical Engineering';"
"Find students who got the lowest total marks in each subject","SELECT m1.subject_id, m1.student_id, m1.total_marks FROM marks m1 WHERE m1.total_marks = (SELECT MIN(m2.total_marks) FROM marks m2 WHERE m2.subject_id = m1.subject_id);"
"List all students whose total marks are above average for their subject","SELECT m.student_id, m.subject_id, m.total_marks FROM marks m JOIN (SELECT subject_id, AVG(total_marks) AS avg_total FROM marks GROUP BY subject_id) avg_marks ON m.subject_id = avg_marks.subject_id WHERE m.total_marks > avg_marks.avg_total;"
"Get number of students who appeared for each subject in semester 2","SELECT subject_id, COUNT(DISTINCT student_id) AS student_count FROM marks WHERE semester = 2 GROUP BY subject_id;"
"Show difference between internal and external marks for each student and subject","SELECT student_id, subject_id, (internal_marks - external_marks) AS marks_difference FROM marks;"
"Find students who have received all their grades as 'A'","SELECT student_id FROM marks GROUP BY student_id HAVING MIN(grade) = 'A' AND MAX(grade) = 'A';"
"Show subject-wise average external marks for semester 4","SELECT subject_id, AVG(external_marks) AS avg_external FROM marks WHERE semester = 4 GROUP BY subject_id;"
"Get marks details for students who wrote exams after July 2025","SELECT * FROM marks WHERE exam_date > '2025-07-01';"
"List all students who scored below the subject average in external marks","SELECT m.student_id, m.subject_id, m.external_marks FROM marks m JOIN (SELECT subject_id, AVG(external_marks) AS avg_ext FROM marks GROUP BY subject_id) s_avg ON m.subject_id = s_avg.subject_id WHERE m.external_marks < s_avg.avg_ext;"
"Get the count of distinct subjects each student appeared for","SELECT student_id, COUNT(DISTINCT subject_id) AS subject_count FROM marks GROUP BY student_id;"
"Find students who scored the same total marks across all semesters","SELECT student_id FROM marks GROUP BY student_id HAVING MIN(total_marks) = MAX(total_marks);"
"Show average marks per subject per grade","SELECT subject_id, grade, AVG(total_marks) AS avg_marks FROM marks GROUP BY subject_id, grade;"
"List all students who got an 'F' grade in any subject","SELECT DISTINCT student_id FROM marks WHERE grade = 'F';"
"Get students whose internal marks are at least twice their external marks","SELECT student_id, subject_id FROM marks WHERE internal_marks >= 2 * external_marks;"
"Show subjects with maximum number of 'B' grades","SELECT subject_id, COUNT(*) AS b_grade_count FROM marks WHERE grade = 'B' GROUP BY subject_id ORDER BY b_grade_count DESC;"
"Find students with total marks above 90 in at least three subjects","SELECT student_id FROM marks WHERE total_marks > 90 GROUP BY student_id HAVING COUNT(*) >= 3;"
"Get internal and external marks for each student in 'Database Systems'","SELECT m.student_id, m.internal_marks, m.external_marks FROM marks m JOIN subject s ON m.subject_id = s.subject_id WHERE s.subject_name = 'Database Systems';"
"List the top 3 subjects with highest average total marks","SELECT subject_id, AVG(total_marks) AS avg_total FROM marks GROUP BY subject_id ORDER BY avg_total DESC LIMIT 3;"
"Find students who scored below 40 in internal marks but passed overall (total_marks >= 50)","SELECT * FROM marks WHERE internal_marks < 40 AND total_marks >= 50;"
"Show subject-wise standard deviation of total marks","SELECT subject_id, STDDEV(total_marks) AS std_dev FROM marks GROUP BY subject_id;"
"Find how many students got the same grade in all subjects","SELECT student_id FROM marks GROUP BY student_id HAVING COUNT(DISTINCT grade) = 1;"
"Get the average internal and external marks per semester","SELECT semester, AVG(internal_marks) AS avg_internal, AVG(external_marks) AS avg_external FROM marks GROUP BY semester;"
"List students who scored over 45 in internal and external marks for subject ID 202","SELECT student_id FROM marks WHERE subject_id = 202 AND internal_marks > 45 AND external_marks > 45;"
"Show all students who got the lowest total marks in any subject","SELECT student_id, subject_id, total_marks FROM marks m WHERE total_marks = (SELECT MIN(total_marks) FROM marks WHERE subject_id = m.subject_id);"
"Find students who improved their total marks in higher semesters","SELECT student_id FROM (SELECT student_id, semester, total_marks, LAG(total_marks) OVER (PARTITION BY student_id ORDER BY semester) AS prev_marks FROM marks) sub WHERE total_marks > prev_marks;"
"Find the student with the highest total marks in each semester","SELECT semester, student_id, MAX(total_marks) AS max_total FROM marks GROUP BY semester, student_id ORDER BY semester;"
"List students who scored zero in either internal or external marks","SELECT * FROM marks WHERE internal_marks = 0 OR external_marks = 0;"
"Get average marks scored by students per admission year","SELECT s.admission_year, AVG(m.total_marks) AS avg_total FROM marks m JOIN student s ON m.student_id = s.student_id GROUP BY s.admission_year;"
"Find the top 3 students with highest average total marks across all subjects","SELECT student_id, AVG(total_marks) AS avg_total FROM marks GROUP BY student_id ORDER BY avg_total DESC LIMIT 3;"
"Show subjects with attendance percentage above 90% and average total marks above 75","SELECT sub.subject_id, AVG(m.total_marks) AS avg_marks FROM marks m JOIN attendance a ON m.student_id = a.student_id AND m.subject_id = a.subject_id GROUP BY sub.subject_id HAVING AVG(a.attendance_percentage) > 90 AND AVG(m.total_marks) > 75;"
"List students whose internal marks improved semester over semester","SELECT student_id FROM (SELECT student_id, semester, internal_marks, LAG(internal_marks) OVER (PARTITION BY student_id ORDER BY semester) AS prev_internal FROM marks) t WHERE internal_marks > prev_internal;"
"Find subjects where external marks are consistently higher than internal marks","SELECT subject_id FROM marks GROUP BY subject_id HAVING MIN(external_marks - internal_marks) > 0;"
"Get the count of students who have never scored below 50 in total marks","SELECT COUNT(DISTINCT student_id) FROM marks GROUP BY student_id HAVING MIN(total_marks) >= 50;"
"Show students with declining total marks over three consecutive semesters","SELECT student_id FROM (SELECT student_id, semester, total_marks, LAG(total_marks, 1) OVER (PARTITION BY student_id ORDER BY semester) AS prev1, LAG(total_marks, 2) OVER (PARTITION BY student_id ORDER BY semester) AS prev2 FROM marks) t WHERE total_marks < prev1 AND prev1 < prev2;"
"Find the average exam score difference between internal and external marks","SELECT AVG(ABS(internal_marks - external_marks)) AS avg_diff FROM marks;"
"List subjects with the highest variance in total marks","SELECT subject_id, VAR_POP(total_marks) AS variance FROM marks GROUP BY subject_id ORDER BY variance DESC LIMIT 5;"
"Get students who scored the maximum marks in multiple subjects","SELECT student_id, COUNT(subject_id) AS max_subjects FROM (SELECT subject_id, MAX(total_marks) AS max_marks FROM marks GROUP BY subject_id) m JOIN marks ON m.subject_id = marks.subject_id AND m.max_marks = marks.total_marks GROUP BY student_id HAVING COUNT(subject_id) > 1;"
"Show marks for students who appeared for exams in both semester 1 and semester 2","SELECT DISTINCT student_id FROM marks WHERE semester IN (1, 2) GROUP BY student_id HAVING COUNT(DISTINCT semester) = 2;"
"Find students whose total marks in subject X improved by at least 10 points compared to previous semester","SELECT student_id FROM (SELECT student_id, semester, total_marks, LAG(total_marks) OVER (PARTITION BY student_id ORDER BY semester) AS prev_marks FROM marks WHERE subject_id = X) t WHERE total_marks - prev_marks >= 10;"
"List students with average grade points above 3.5","SELECT student_id, AVG(CASE grade WHEN 'A' THEN 4 WHEN 'B' THEN 3 WHEN 'C' THEN 2 WHEN 'D' THEN 1 ELSE 0 END) AS avg_grade_point FROM marks GROUP BY student_id HAVING avg_grade_point > 3.5;"
"Show total internal marks per student for semester 6","SELECT student_id, SUM(internal_marks) AS total_internal FROM marks WHERE semester = 6 GROUP BY student_id;"
"Get subjects where at least 10 students scored an 'F' grade","SELECT subject_id FROM marks WHERE grade = 'F' GROUP BY subject_id HAVING COUNT(*) >= 10;"
"Find students who have both highest and lowest total marks in different subjects","SELECT student_id FROM (SELECT student_id, subject_id, total_marks, RANK() OVER (PARTITION BY subject_id ORDER BY total_marks DESC) AS rnk_high, RANK() OVER (PARTITION BY subject_id ORDER BY total_marks ASC) AS rnk_low FROM marks) t GROUP BY student_id HAVING SUM(CASE WHEN rnk_high = 1 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN rnk_low = 1 THEN 1 ELSE 0 END) > 0;"
"Show the count of exams taken by each student per academic year","SELECT s.student_id, e.academic_year, COUNT(m.marks_id) AS exam_count FROM marks m JOIN enrollment e ON m.student_id = e.student_id GROUP BY s.student_id, e.academic_year;"
